count_session,count_hit,channelGrouping,totals_newVisits,device_browser,device_operatingSystem,device_isMobile,device_deviceCategory,geoNetwork_region,geoNetwork_latitude,geoNetwork_longitude,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,earliest_visit_number,latest_visit_number,time_earliest_visit,time_latest_visit,avg_visit_time,days_since_first_visit,visits_per_day,bounce_rate,earliest_source,latest_source,earliest_medium,latest_medium,earliest_keyword,latest_keyword,earliest_isTrueDirect,latest_isTrueDirect,num_interactions,bounces,time_on_site,transactionRevenue,products_array,has_converted,product_list,"food_cupboard--tins,_jars_&_packets--powdered_milk","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(1-6_years)","baby_products--milk,_food_&_juices--juices_&_beverages",nonfood,"baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(6-12_months)",Changing_&_Bathing,"baby_products--changing_&amp;_bathing--diapers,_wipes_&amp;_diaper_cream--baby_wipes_family_pack","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_wipes_single_piece",Baby_Products,fresh_food--dairy_&_eggs--yoghurt--probiotic_yoghurt,Baby_Pants,Baby Products--Changing &amp; Bathing--Pull-ups &amp; Swimming Pants--Baby Pants,Baby_and_Personal_Care,baby_products--changing_&_bathing--pull-ups_&_swimming_pants--baby_pants,"Baby_Products--Changing_&amp;amp;_Bathing--Diapers,_Wipes_&amp;amp;_Diaper_Cream--Baby_Diapers","baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(1-6_years)","baby_products--milk,_food_&amp;_juices--baby_&amp;_toddler_formula--baby_formula_(0-6_months)","Baby_Products--Changing_&_Bathing--Diapers,_Wipes_&_Diaper_Cream--Baby_Diapers","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(6-12_years)",سراويل_الأطفال,fresh_food--dairy_&_eggs--cheese_&_labneh--labneh,حفاضات_اطفال,"baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(6-12_months)",Baby_Diapers,baby_products--changing_&amp;_bathing--pull-ups_&amp;_swimming_pants--baby_pants,non_food,"baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--natural_baby_diapers",food,Bulk_Savings,"food_cupboard--tins,_jars_&amp;_packets--powdered_milk","Diapers,_Wipes_&_Diaper_Cream","baby_products--milk,_food_&_juices--baby_&_toddler_formula--baby_formula_(0-6_months)",baby_products--changing_&_bathing--pull-ups_&_swimming_pants--baby_swimming,(not set),"Baby Products--Changing &amp; Bathing--Diapers, Wipes &amp; Diaper Cream--Baby Diapers",Pull-ups_&_Swimming_Pants,"baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_diapers","baby_products--changing_&amp;_bathing--diapers,_wipes_&amp;_diaper_cream--baby_diapers","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--baby_wipes_family_pack","baby_products--changing_&_bathing--diapers,_wipes_&_diaper_cream--natural_baby_wipes"
29,4905,2,0,5,6,True,1,25,25.2048,55.2708,9697,0,334.3793103448276,0.0,1.0,3,2,54,15.25,7.27,11,30,158.2258064516129,0.0,24,4,7,1,1,95,True,True,13993,0,582,59303748,2107,1,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,5519,2,0,5,1,True,1,25,25.2048,55.2708,18212,3848,325.21428571428567,68.71428571428571,0.8571428571428571,11,11,365,16.13,15.88,14,29,183.96666666666667,0.0,30,4,9,1,3,1,True,True,21243,0,508692,6478642519,384,1,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4,300,2,0,5,1,True,1,25,25.2048,55.2708,1128,0,282.0,0.0,1.0,5,4,7,8.78,13.68,11,2,100.0,0.0,24,4,7,1,83,91,True,True,300,0,2958,0,2265,0,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,5112,2,0,5,1,True,1,25,25.2048,55.2708,19710,1678,358.3636363636364,30.509090909090908,0.9636363636363636,4,30,259,17.6,13.48,16,26,189.33333333333331,0.0,24,4,7,1,90,91,True,False,11942,0,918,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79,18012,2,0,5,6,True,1,1,24.4539,54.3773,17446,0,220.83544303797467,0.0,1.0,2,69,369,16.92,12.53,11,29,600.4,0.0,23,3,7,1,45,56,False,True,51356,0,0,229679003,1333,1,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,6592,2,0,5,1,True,1,71,25.3463,55.4209,30254,3396,775.7435897435897,87.07692307692308,0.9487179487179486,5,66,105,3.98,19.58,10,29,219.7333333333333,0.0,24,4,7,1,90,332,True,False,16458,0,155404,86211300,2966,0,2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,7215,2,0,5,6,True,1,1,24.4539,54.3773,6680,0,208.75,0.0,1.0,2,7,77,11.4,20.33,12,28,248.79310344827587,0.0,24,4,7,1,88,398,True,True,23821,0,0,145871752,1437,1,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,5838,2,0,5,1,True,1,1,24.4539,54.3773,35224,3110,859.1219512195122,75.85365853658537,0.951219512195122,41,39,79,11.8,7.88,10,30,188.32258064516128,0.0,30,4,12,1,3,1,False,True,10836,0,143559,51620068,2598,0,2566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,1721,2,0,5,6,True,1,25,25.2048,55.2708,3164,0,351.55555555555554,0.0,1.0,4,1,31,11.12,5.18,13,27,61.46428571428572,0.0,24,4,7,1,1,1,False,True,4499,0,0,96606270,1160,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,2809,2,0,5,6,True,1,25,25.2048,55.2708,3376,0,225.06666666666663,0.0,1.0,2,9,48,13.37,13.87,11,25,108.03846153846152,0.0,24,4,7,1,1,95,True,True,10462,0,555,349782215,714,1,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17,3382,2,0,5,1,True,1,2,25.4052,55.5136,8662,0,509.52941176470586,0.0,1.0,5,1,74,17.67,19.35,11,29,112.73333333333332,0.0,0,4,0,1,3,95,True,True,4286,0,28454,0,2523,0,2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,2478,2,0,5,6,True,1,1,24.4539,54.3773,5806,0,387.06666666666666,0.0,1.0,2,12,27,14.32,0.15,13,25,95.3076923076923,0.0,24,4,7,1,90,91,True,True,4175,0,5458,0,4,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,134,2,0,2,5,False,0,25,25.2048,55.2708,6034,6034,1508.5,1508.5,0.0,19,52,56,12.4,5.72,12,16,28.352941176470587,0.0,24,4,7,1,3,2,True,True,1898,0,6077,0,3534,0,3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3656,2,0,5,6,True,1,25,25.2048,55.2708,5331,0,197.44444444444449,0.0,1.0,4,16,208,4.12,19.68,13,29,121.86666666666666,0.0,24,4,7,1,88,28,False,True,16381,0,20834,467757638,282,1,277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,5048,2,0,5,6,True,1,1,24.1302,55.8023,9148,0,295.0967741935484,0.0,1.0,4,694,795,10.13,13.05,10,26,186.96296296296296,0.0,24,4,7,1,1,1,True,True,16402,0,1286,0,1,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,562,2,0,5,6,True,1,25,25.2048,55.2708,2982,0,331.33333333333326,0.0,1.0,2,27,79,7.57,11.1,8,16,33.05882352941177,0.0,24,4,7,1,1,1,True,True,1855,0,0,49997958,1777,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,15945,2,0,5,6,True,1,1,24.4539,54.3773,18634,0,270.05797101449275,0.0,1.0,2,12,218,16.48,15.32,13,30,514.3548387096774,0.0,24,4,7,1,208,97,True,False,63485,0,11982,729523398,1370,1,1367,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19,2594,1,0,5,1,True,1,1,24.4539,54.3773,9431,5593,496.3684210526316,294.3684210526316,0.7368421052631579,39,14,397,5.25,19.12,14,29,86.46666666666667,0.0,30,4,12,1,3,0,True,True,2857,0,2479,68524553,2316,0,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,1238,2,0,5,6,True,1,1,24.1302,55.8023,5777,0,962.8333333333331,0.0,1.0,2,84,190,11.62,15.27,16,10,112.54545454545456,0.0,24,4,7,1,88,95,True,True,1238,0,726,27688594,3214,1,3232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,727,2,0,5,6,True,1,1,24.4539,54.3773,1239,0,177.0,0.0,1.0,2,1,5,19.12,5.55,17,25,27.96153846153846,0.0,0,4,0,1,3,98,True,True,727,0,1517,109108382,1694,1,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
48,9021,2,0,5,6,True,1,25,25.2048,55.2708,19364,0,403.41666666666663,0.0,1.0,2,34,235,18.52,16.8,14,28,311.06896551724134,0.0,23,3,7,1,96,104,True,True,35290,0,0,112132874,1995,1,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,225,2,0,5,6,True,1,1,24.4539,54.3773,40,0,10.0,0.0,1.0,2,127,130,17.98,6.2,12,30,7.258064516129032,0.0,24,4,7,1,89,96,True,True,5766,0,2693,82261475,1782,1,1790,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4558,2,0,5,6,True,1,25,25.2048,55.2708,13138,0,525.52,0.0,1.0,2,1,24,9.95,17.35,12,20,217.04761904761904,0.0,0,4,0,1,3,95,True,True,4558,0,7394,101049298,699,1,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25,3006,2,0,5,1,True,1,25,25.2048,55.2708,12000,1534,480.0,61.36,0.92,53,175,199,12.4,5.13,13,30,96.96774193548387,0.0,30,4,12,1,3,91,True,True,9639,0,15522,0,3334,0,3331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,2122,2,0,5,6,True,1,25,25.2048,55.2708,3572,0,446.5,0.0,1.0,4,1,16,7.78,12.67,10,25,81.61538461538461,0.0,24,4,7,1,89,96,True,True,2819,0,0,113264722,1160,1,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,9964,2,0,5,6,True,1,1,24.4539,54.3773,25199,0,349.9861111111111,0.0,1.0,2,2,315,12.83,11.75,13,30,321.4193548387097,0.0,23,4,7,1,50,1,True,True,29572,0,4368,0,3172,0,3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,166,2,0,5,1,True,1,26,26.4207,50.0888,477,0,119.25,0.0,1.0,5,260,264,7.38,14.03,9,1,83.0,0.0,24,4,7,1,407,2,True,True,290,0,318,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,451,2,0,5,6,True,1,25,25.2048,55.2708,1705,1223,426.25,305.75,0.75,2,1,8,3.58,14.4,6,9,52.6,0.0,24,4,11,1,2,68,False,True,3021,0,1929,300480528,1430,1,1427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,574,2,0,5,1,True,1,25,25.2048,55.2708,1770,0,104.11764705882354,0.0,1.0,6,34,50,19.48,19.35,18,27,20.5,0.0,30,4,12,1,3,27,True,True,1820,0,2640,0,2372,0,2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,3544,2,0,5,6,True,1,25,25.2048,55.2708,10608,0,624.0,0.0,1.0,2,8,34,6.47,2.35,9,28,122.20689655172414,0.0,24,4,7,1,83,91,True,True,5843,0,0,109757956,1777,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,5724,2,0,5,1,True,1,1,24.4539,54.3773,38202,19248,1032.4864864864865,520.2162162162163,0.6486486486486486,48,183,219,8.25,8.97,13,29,190.8,0.0,24,4,7,1,91,91,True,True,17048,0,1664,42747655,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,845,2,0,5,1,True,1,2,25.4052,55.5136,2791,444,348.875,55.5,0.875,21,1,8,10.77,1.58,11,9,84.5,0.0,0,4,0,1,3,95,True,True,1896,0,2869,0,2238,0,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,4862,2,0,5,6,True,1,2,25.4052,55.5136,12420,4114,354.85714285714283,117.54285714285714,0.9428571428571428,2,4,41,3.45,13.17,9,27,184.78571428571428,0.16,24,4,7,1,88,95,True,True,7431,0,11817,296728785,2,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,687,2,0,5,1,True,1,25,25.2048,55.2708,3735,0,219.7058823529412,0.0,1.0,4,85,263,15.53,15.53,14,30,22.161290322580644,0.0,24,4,7,1,88,28,True,True,1929,0,110,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,734,2,0,5,1,True,1,25,25.2048,55.2708,2263,700,565.75,175.0,0.75,9,4,7,9.35,9.52,8,24,29.36,0.0,24,4,7,1,25,26,False,True,804,0,34260,301221054,249,1,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
13,897,2,0,5,1,True,1,25,25.2048,55.2708,3274,0,251.84615384615384,0.0,1.0,6,187,199,17.17,16.77,12,29,29.9,0.0,30,4,12,1,3,95,True,True,1821,0,1000,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,1007,2,0,2,5,False,0,25,25.2048,55.2708,10307,8644,429.45833333333326,360.1666666666667,0.4583333333333333,7,4,25,4.65,5.97,8,28,65.82758620689656,0.12,24,4,11,1,2,68,True,True,3102,0,14147,273621834,202,1,197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,26,2,0,4,5,False,0,25,25.2048,55.2708,726,726,726.0,726.0,0.0,45,2,2,18.23,18.23,18,0,64.0,0.0,24,4,7,1,61,68,False,False,65,0,10181,179010414,1553,1,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,974,2,0,5,6,True,1,1,24.4539,54.3773,2269,0,206.27272727272728,0.0,1.0,2,1,10,10.87,2.23,14,13,69.57142857142857,0.0,0,4,0,1,3,91,True,False,3489,0,0,238418574,1523,1,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,5899,2,0,5,1,True,1,25,25.2048,55.2708,40983,0,871.9787234042553,0.0,1.0,18,308,354,19.45,11.8,12,30,190.29032258064515,0.0,23,3,7,1,54,62,False,True,19991,0,65436,0,3426,0,3416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,2525,1,0,5,6,True,1,1,24.1302,55.8023,7331,2550,229.09375,79.6875,0.96875,1,1,101,13.72,19.58,10,28,87.06896551724138,0.0,24,4,7,1,90,1,False,True,5984,0,11753,228785344,2251,0,2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23,4038,2,0,5,1,True,1,1,24.4539,54.3773,18283,5023,794.9130434782608,218.3913043478261,0.782608695652174,50,33,55,8.0,18.62,9,28,139.24137931034485,0.0,30,4,9,1,3,95,True,True,5708,0,102720,0,2490,0,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110,12761,2,0,5,1,True,1,2,25.4052,55.5136,99741,33388,906.7363636363635,303.5272727272727,0.8727272727272726,9,21,163,22.85,16.03,18,29,425.3666666666666,0.0,24,3,7,1,1,62,True,True,37145,0,11222,405282924,2299,0,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,415,2,0,5,1,True,1,25,25.2048,55.2708,1044,0,522.0,0.0,1.0,3,2,3,5.68,12.17,6,3,103.75,0.0,24,4,7,1,25,26,False,False,483,0,661,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1778,1,0,5,1,True,1,25,25.2048,55.2708,10374,7514,451.0434782608696,326.69565217391306,0.608695652173913,6,3,142,17.48,16.02,12,29,59.266666666666666,0.0,30,4,9,1,3,0,True,True,9265,0,142401,14878075152,3048,1,3040,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
20,2101,2,0,5,6,True,1,25,25.2048,55.2708,8211,1824,410.55,91.2,0.95,8,1,78,6.85,7.43,7,24,84.04,0.0,0,4,0,1,3,97,True,True,8022,0,3363,0,2265,0,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,1604,2,0,5,6,True,1,25,25.2048,55.2708,6431,0,714.5555555555555,0.0,1.0,3,1,8,15.75,19.9,18,5,267.33333333333326,0.0,0,4,0,1,3,68,True,True,1604,0,5576,49629083,1616,1,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3,326,2,0,5,1,True,1,25,25.2048,55.2708,1133,0,377.66666666666663,0.0,1.0,3,49,51,17.32,11.95,17,25,12.538461538461538,0.0,30,4,9,1,3,95,True,False,1221,0,5536,0,2349,0,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,1375,2,0,5,1,True,1,1,24.4539,54.3773,5632,1214,256.0,55.18181818181818,0.9545454545454544,5,60,82,8.32,16.92,13,21,62.5,0.0,30,4,12,1,3,1,True,False,7882,0,492,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,3496,2,0,5,1,True,1,71,25.3463,55.4209,22061,1295,848.5,49.807692307692314,0.9615384615384616,5,88,113,11.12,21.45,12,30,112.7741935483871,0.0,30,4,12,1,3,570,True,True,7517,0,16128,30248124,2349,0,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,3894,2,0,5,1,True,1,25,25.2048,55.2708,23736,9766,484.4081632653061,199.3061224489796,0.9183673469387756,6,1,33,18.62,17.67,13,29,129.8,0.0,0,4,0,1,3,1,True,True,4206,0,10267,57283616,3174,0,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,5610,1,0,5,6,True,1,1,24.4539,54.3773,9603,0,505.42105263157896,0.0,1.0,4,8,76,14.22,5.83,14,21,255.0,0.0,24,4,7,1,1,1,True,True,12414,0,0,233833419,1255,1,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,2860,2,0,5,1,True,1,1,24.1302,55.8023,10086,0,840.5,0.0,1.0,39,13,24,13.68,11.4,11,28,98.6206896551724,0.0,30,4,9,1,3,91,True,True,3534,0,57361,0,2633,0,2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,565,2,0,5,1,True,1,71,0.0,0.0,1341,0,167.625,0.0,1.0,7,4,11,14.25,14.28,12,22,24.565217391304348,0.0,24,4,7,1,88,95,False,True,663,0,1241,0,2433,0,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,657,2,0,5,1,True,1,71,25.3463,55.4209,2805,277,255.0,25.181818181818183,0.909090909090909,4,5,15,13.93,21.42,18,30,21.193548387096776,0.0,24,3,7,1,83,56,False,True,5220,0,673,0,2286,0,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,4533,2,0,5,6,True,1,25,25.2048,55.2708,12530,0,481.9230769230769,0.0,1.0,7,2,76,12.65,22.12,13,24,181.32,0.0,24,4,7,1,91,95,True,True,4533,0,5455,0,7,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,576,2,0,5,1,True,1,1,24.1302,55.8023,5264,4325,438.66666666666663,360.41666666666663,0.8333333333333333,5,5,16,6.85,12.47,10,3,144.0,0.0,23,3,7,1,43,45,True,True,576,0,4067,15954468,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,2124,2,0,5,1,True,1,1,24.4539,54.3773,11059,6521,356.741935483871,210.3548387096774,0.8387096774193548,16,13,43,22.68,18.13,16,28,73.24137931034481,0.0,24,4,7,1,88,95,True,True,5256,0,4,0,2234,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,2678,2,0,5,1,True,1,25,25.2048,55.2708,30414,14983,822.0,404.94594594594594,0.6756756756756755,4,20,73,14.6,15.63,9,28,113.17241379310344,0.05,24,4,7,1,88,95,True,True,6512,0,13777,0,3337,0,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19,2702,2,0,5,6,True,1,1,24.4539,54.3773,6107,0,321.42105263157896,0.0,1.0,2,74,194,7.38,15.73,12,29,90.06666666666666,0.0,24,4,7,1,88,91,True,True,21332,0,1636,98671999,1505,1,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,1446,2,0,5,1,True,1,25,25.2048,55.2708,11394,1686,517.9090909090909,76.63636363636364,0.9545454545454544,5,102,124,23.07,13.7,16,14,96.4,0.0,30,4,16,1,3,562,True,True,1446,0,76222,1299758504,2528,1,2485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,4131,2,0,5,6,True,1,1,24.4539,54.3773,9209,0,317.55172413793105,0.0,1.0,4,3,57,20.15,1.98,8,27,147.53571428571428,0.0,30,4,12,1,3,97,True,True,7785,0,45,0,2192,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84,15838,1,0,5,6,True,1,1,24.4539,54.3773,26172,741,311.57142857142856,8.821428571428571,0.976190476190476,2,27,199,20.37,12.5,11,27,566.1071428571429,0.0,30,4,12,1,3,1,True,True,38315,0,1218,75607516,2223,1,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13,207,2,0,7,6,True,1,25,25.2048,55.2708,13862,13862,1066.3076923076924,1066.3076923076924,0.0769230769230769,43,1,19,15.67,5.17,13,24,82.6,0.44,24,4,7,1,88,91,True,True,2938,0,13928,251773089,77,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
